Eigenstate,Residual Energy_6000,Residual Energy_8000,Residual Energy_10000
6477,,0.0000296873658333372392341721,0.0000095003610447407231189159
6478,,0.0000297115672568320782610582,0.0000095053142096225073995618
6479,,0.0000297357966872637636491602,0.0000095102701391173873184254
6480,,0.0000297600541729391481842796,0.0000095152288353654985649587
6481,,0.0000297843397622784170220252,0.0000095201903005093282143148
6482,,0.0000298086535038152086324533,0.0000095251545366935016040286
6483,,0.0000298329954461970751713540,0.0000095301215460649075064240
6484,,0.0000298573656381860265862124,0.0000095350913307729059299679
6485,,0.0000298817641286585955674842,0.0000095400638929690553049001
6486,,0.0000299061909666058218686700,0.0000095450392348067580482708
6487,,0.0000299306462011340008387498,0.0000095500173584416688815834
6488,,0.0000299551298814654751207836,0.0000095549982660321452493703
6489,,0.0000299796420569378644437800,0.0000095599819597381345266329
6490,,0.0000300041827770057126380177,0.0000095649684417224771267841
6491,,0.0000300287520912405693216003,0.0000095699577141506431793654
6492,,0.0000300533500493301503408814,0.0000095749497791895465321593
6493,,0.0000300779767010797174701806,0.0000095799446390085769199047
6494,,0.0000301026320964116462985675,0.0000095849422957788188681846
6495,,0.0000301273162853667628066832,0.0000095899427516740381224170
6496,,0.0000301520293181050739927257,0.0000095949460088710607711059
6497,,0.0000301767712449051978894569,0.0000095999520695488505882293
6498,,0.0000302015421161643497004652,0.0000096049609358881410993743
6499,,0.0000302263419823981177118517,0.0000096099726100708561219748
6500,,0.0000302511708942439580214533,0.0000096149870942832479087445
6501,,0.0000302760289024584406028946,0.0000096200043907127851181648
6502,,0.0000303009160579187049835908,0.0000096250245015492493713656
6503,,0.0000303258324116227545326033,0.0000096300474289846688179869
6504,,0.0000303507780146898013128224,0.0000096350731752133011308607
6505,,0.0000303757529183615564067801,0.0000096401017424325605231200
6506,,0.0000304007571740015298154210,0.0000096451331328419530762256
6507,,0.0000304257908330944207511881,0.0000096501673486421010179395
6508,,0.0000304508539472484952019854,0.0000096552043920367531075819
6509,,0.0000304759465681952803603870,0.0000096602442652321102421370
6510,,0.0000305010687477892357894427,0.0000096652869704361267394810
6511,,0.0000305262205380096870738887,0.0000096703325098600725058528
6512,,0.0000305514019909595738740835,0.0000096753808857169083875543
6513,,0.0000305766131588661444147107,0.0000096804321002216064102734
6514,,0.0000306018540940818988163901,0.0000096854861555917176878690
6515,,0.0000306271248490851738958435,0.0000096905430540475802272279
6516,,0.0000306524254764788314180099,0.0000096956027978106288570380
6517,,0.0000306777560289940120346988,0.0000097006653891067694216879
6518,,0.0000307031165594862903518625,0.0000097057308301621527353891
6519,,0.0000307285071209388248782530,0.0000097107991232059418992532
6520,,0.0000307539277664624678741901,0.0000097158702704700382037817
6521,,0.0000307793785492956147627097,0.0000097209442741885451304359
6522,,0.0000308048595228044660861197,0.0000097260211365976434124069
6523,,0.0000308303707404844265994039,0.0000097311008599366018726633
6524,,0.0000308559122559586271514879,0.0000097361834464459095188608
6525,,0.0000308814841229799427562477,0.0000097412688983689023945151
6526,,0.0000309070863954312881375322,0.0000097463572179516664733549
6527,,0.0000309327191273252841191273,0.0000097514484074423099455752
6528,,0.0000309583823728043212014317,0.0000097565424690906311162506
6529,,0.0000309840761861433605159733,0.0000097616394051505223091730
6530,,0.0000310098006217475559144191,0.0000097667392178771933773782
6531,,0.0000310355557341532659894106,0.0000097718419095277835826750
6532,,0.0000310613415780295671522636,0.0000097769474823624732007986
6533,,0.0000310871582081781727511776,0.0000097820559386439994714697
6534,,0.0000311130056795328956358514,0.0000097871672806367145872952
6535,,0.0000311388840471615123929028,0.0000097922815106080438197775
6536,,0.0000311647933662648666862006,0.0000097973986308271811849736
6537,,0.0000311907336921792288476910,0.0000098025186435670398685530
6538,,0.0000312167050803735802469493,0.0000098076415511011258806652
6539,,0.0000312427075864536474019522,0.0000098127673557071598495306
6540,,0.0000312687412661585786635294,0.0000098178960596633399508636
6541,,0.0000312948061753647753833282,0.0000098230276652517576195180
6542,,0.0000313209023700840432928180,0.0000098281621747561319643164
6543,,0.0000313470299064654964485899,0.0000098332995904632952160618
6544,,0.0000313731888407952960710722,0.0000098384399146625114466817
6545,,0.0000313993792294963411010641,0.0000098435831496447454090028
6546,,0.0000314256011291288308012041,0.0000098487292977028018132230
6547,,0.0000314518545963926132437067,0.0000098538783611332489074467
6548,,0.0000314781396881269706025797,0.0000098590303422357772869983
6549,,0.0000315044564613085512062545,0.0000098641852433107037556026
6550,,0.0000315308049730543434289123,0.0000098693430666615154760580
6551,,0.0000315571852806211204973278,0.0000098745038145938833805720
6552,,0.0000315835974414061928863069,0.0000098796674894159814852733
6553,,0.0000316100415129482026678435,0.0000098848340934388466692046
6554,,0.0000316365175529280199490135,0.0000098900036289768385908304
6555,,0.0000316630256191654994481913,0.0000098951760983439584523942
6556,,0.0000316895657696250360238155,0.0000099003515038589647122568
6557,,0.0000317161380624136318587606,0.0000099055298478429989724478
6558,,0.0000317427425557807245635547,0.0000099107111326189710647426
6559,,0.0000317693793081193503174336,0.0000099158953605122774036086
6560,,0.0000317960483779668246926408,0.0000099210825338510354486019
6561,,0.0000318227498240049987345271,0.0000099262726549658915893213
6562,,0.0000318494837050602382850424,0.0000099314657261895506647465
6563,,0.0000318762500801048014598504,0.0000099366617498577018456336
6564,,0.0000319030490082571900456346,0.0000099418607283089166805004
6565,,0.0000319298805487805483401453,0.0000099470626638825930049706
6566,,0.0000319567447610864454295625,0.0000099522675589222802937300
6567,,0.0000319836417047328359521137,0.0000099574754157731819539616
6568,,0.0000320105714394256137972178,0.0000099626862367832486990698
6569,,0.0000320375340250192407864966,0.0000099679000243033451689734
6570,,0.0000320645295215161044794631,0.0000099731167806861438798739
6571,,0.0000320915579890678494524229,0.0000099783365082869908155261
6572,,0.0000321186194879765048864187,0.0000099835592094645655860746
6573,,0.0000321457140786929035287225,0.0000099887848865788312079660
6574,,0.0000321728418218187257915836,0.0000099940135419926071440885
6575,,0.0000322000027781070810888114,0.0000099992451780716776967178
6576,,0.0000322271970084625735739053,0.0000100044797971843830772524
6577,,0.0000322544245739416595118946,0.0000100097174017015003059190
6578,,0.0000322816855357522643696445,0.0000100149579939953818574265
6579,,0.0000323089799552564551777185,0.0000100202015764421477894652
6580,,0.0000323363078939695414047176,0.0000100254481514203045859030
6581,,0.0000323636694135604747493087,0.0000100306977213106609586172
6582,,0.0000323910645758515113973950,0.0000100359502884955042452061
6583,,0.0000324184934428215984122444,0.0000100412058553614990767725
6584,,0.0000324459560766046343454714,0.0000100464644242974584120529
6585,,0.0000324734525394894200960122,0.0000100517259976938028415893
6586,,0.0000325009828939214357773244,0.0000100569905779438440495683
6587,,0.0000325285472025040178159584,0.0000100622581674444665300116
6588,,0.0000325561455279966901670561,0.0000100675287685939615230942
6589,,0.0000325837779333170943118012,0.0000100728023837934577979640
6590,,0.0000326114444815410194001232,0.0000100780790154464505593819
6591,,0.0000326391452359047200255950,0.0000100833586659606162088386
6592,,0.0000326668802598012575441977,0.0000100886413377436485230187
6593,,0.0000326946496167849862209323,0.0000100939270332072376832878
6594,,0.0000327224533705712414115984,0.0000100992157547662494291803
6595,,0.0000327502915850354314273569,0.0000101045075048373059095903
6596,,0.0000327781643242137065447248,0.0000101098022858389416338407
6597,,0.0000328060716523056379344304,0.0000101151001001937673288508
6598,,0.0000328340136336721967167046,0.0000101204009503259319098044
6599,,0.0000328619903328385194435497,0.0000101257048386633688865239
6600,,0.0000328900018144925076881106,0.0000101310117676358747577643
6601,,0.0000329180481434852693963521,0.0000101363217396750272250703
6602,,0.0000329461293848333552098917,0.0000101416347572158962179130
6603,,0.0000329742456037188418191840,0.0000101469508226965999468888
6604,,0.0000330023968654886734861516,0.0000101522699385571170225091
6605,,0.0000330305832356560638236422,0.0000101575921072401567036371
6606,,0.0000330588047799015713134998,0.0000101629173311917009053065
6607,,0.0000330870615640720579553182,0.0000101682456128594271219823
6608,,0.0000331153536541833643382460,0.0000101735769546948456799932
6609,,0.0000331436811164182762416231,0.0000101789113591507264502944
6610,,0.0000331720440171292073945415,0.0000101842488286832395141889
6611,,0.0000332004424228377120672143,0.0000101895893657509235090770
6612,,0.0000332288764002356192299583,0.0000101949329728152735140089
6613,,0.0000332573460161855800071184,0.0000102002796523407398775888
6614,,0.0000332858513377207094398744,0.0000102056294067938192807370
6615,,0.0000333143924320461973149003,0.0000102109822386441127288700
6616,,0.0000333429693665384061889932,0.0000102163381503628684616339
6617,,0.0000333715822087475702036978,0.0000102216971444251234221695
6618,,0.0000334002310263972796997129,0.0000102270592233086284290984
6619,,0.0000334289158873840816973419,0.0000102324243894928868731081
6620,,0.0000334576368597803382136967,0.0000102377926454614490467563
6621,,0.0000334863940118320661934378,0.0000102431639936991858360543
6622,,0.0000335151874119611411205183,0.0000102485384366939239493667
6623,,0.0000335440171287664912554910,0.0000102539159769370692328639
6624,,0.0000335728832310226356615763,0.0000102592966169215718126807
6625,,0.0000336017857876823797412710,0.0000102646803591440461913324
6626,,0.0000336307248678759393673353,0.0000102700672061033178702234
6627,,0.0000336597005409119784488046,0.0000102754571603008808488399
6628,,0.0000336887128762786240978332,0.0000102808502242413305922043
6629,,0.0000337177619436426170603050,0.0000102862464004309299179303
6630,,0.0000337468478128526471148650,0.0000102916456913803573095784
6631,,0.0000337759705539371250888224,0.0000102970480996018897702379
6632,,0.0000338051302371058852538447,0.0000103024536276105134713210
6633,,0.0000338343269327514095513027,0.0000103078622779245539934973
6634,,0.0000338635607114478878093124,0.0000103132740530641400977665
6635,,0.0000338928316439534886804310,0.0000103186889555528757505725
6636,,0.0000339221398012101076511446,0.0000103241069879169870439519
6637,,0.0000339514852543443032451442,0.0000103295281526856545190169
6638,,0.0000339808680746668694974432,0.0000103349524523899797096938
6639,,0.0000340102883336751608401005,0.0000103403798895647013785251
6640,,0.0000340397461030526761475419,0.0000103458104667471686051584
6641,,0.0000340692414546690178188654,0.0000103512441864766863629260
6642,,0.0000340987744605824413465019,0.0000103566810512964491215414
6643,,0.0000341283451930392209300197,0.0000103621210637522879657602
6644,,0.0000341579537244733108600603,0.0000103675642263917111211733
6645,,0.0000341876001275089119512049,0.0000103730105417658468012273
6646,,0.0000342172844749597604714605,0.0000103784600124281061842154
6647,,0.0000342470068398316381154133,0.0000103839126409360648169916
6648,,0.0000342767672953203520941454,0.0000103893684298488115628042
6649,,0.0000343065659148130857841990,0.0000103948273817276655955269
6650,,0.0000343364027718913794950731,0.0000104002894991385209925546
6651,,0.0000343662779403289596292549,0.0000104057547846490369138436
6652,,0.0000343961914940926776282360,0.0000104112232408289352317912
6653,,0.0000344261435073450858612944,0.0000104166948702519322729743
6654,,0.0000344561340544438558578763,0.0000104221696754945104358727
6655,,0.0000344861632099419778172687,0.0000104276476591354683055539
6656,,0.0000345162310485891348586003,0.0000104331288237566429114830
6657,,0.0000345463376453323557244706,0.0000104386131719429078266215
6658,,0.0000345764830753155589993915,0.0000104441007062810601097775
6659,,0.0000346066674138822114611027,0.0000104495914293618184941518
6660,,0.0000346368907365742861992603,0.0000104550853437781188600580
6661,,0.0000346671531191335716035239,0.0000104605824521257577866737
6662,,0.0000346974546375027990505423,0.0000104660827570038520523183
6663,,0.0000347277953678252813417221,0.0000104715862610138061387301
6664,,0.0000347581753864462853552118,0.0000104770929667600112348982
6665,,0.0000347885947699143925075062,0.0000104826028768505292434459
6666,,0.0000348190535949799465456899,0.0000104881159938948612944996
6667,,0.0000348495519385972057667971,0.0000104936323205054179807911
6668,,0.0000348800898779267986936766,0.0000104991518592992901880844
6669,,0.0000349106674903335119521671,0.0000105046746128953492971189
6670,,0.0000349412848533874537803682,0.0000105102005839147202081970
6671,,0.0000349719420448656327223939,0.0000105157297749816666051391
6672,,0.0000350026391427530741307208,0.0000105212621887240112738289
6673,,0.0000350333762252423562829991,0.0000105267978277719731382231
