Eigenstate,Residual Energy,Adjusted Residual Energy,log(Adjusted Residual Energy)
7238,0.0000142643290287662009489518,0.036859193443526420291392938657623289,-3.300650208598791213177037207060493528842926025390625
7239,0.0000142722211745464026704826,0.036859201335672200493114469457623289,-3.300649994482740101631179641117341816425323486328125
7240,0.0000142801186606726062131488,0.036859209233158326696657135657623289,-3.300649780221850182471143853035755455493927001953125
7241,0.0000142880214923390056901291,0.036859217135989993096134115957623289,-3.30064956581598067941740737296640872955322265625
7242,0.0000142959296747476689416635,0.036859225044172401759385650357623289,-3.30064935126498948392281818087212741374969482421875
7243,0.0000143038432131071204326897,0.036859232957710761210876676557623289,-3.300649136568736263797063656966201961040496826171875
7244,0.0000143117621126323268913431,0.036859240876610286417335329957623289,-3.300648921727079798671411481336690485477447509765625
7245,0.0000143196863785458094908887,0.036859248800876199899934875557623289,-3.300648706739877535909499783883802592754364013671875
7246,0.0000143276160160763309248058,0.036859256730513730421368792657623289,-3.300648491606988699231806094758212566375732421875
7247,0.0000143355510304603527144604,0.036859264665528114443158447257623289,-3.300648276328271180091178393922746181488037109375
7248,0.0000143434914269404041079202,0.036859272605924594494551907057623289,-3.300648060903581981762044961214996874332427978515625
7249,0.0000143514372107663913397714,0.036859280551708420481783758257623289,-3.300647845332779439786463626660406589508056640625
7250,0.0000143593883871945158091870,0.036859288502884848606253173857623289,-3.300647629615721445617282370221801102161407470703125
7251,0.0000143673449614889254664521,0.036859296459459143015910438957623289,-3.300647413752264558439719621674157679080963134765625
7252,0.0000143753069389195041558582,0.036859304421436573594599845057623289,-3.300647197742266225617413510917685925960540771484375
7253,0.0000143832743247634430875222,0.036859312388822417533531509057623289,-3.300646981585583006335582467727363109588623046875
7254,0.0000143912471243063732505741,0.036859320361621960463694560957623289,-3.30064676528207190386865477194078266620635986328125
7255,0.0000143992253428388245681471,0.036859328339840492915012133957623289,-3.300646548831589921491058703395538032054901123046875
7256,0.0000144072089856593198793043,0.036859336323483313410323291157623289,-3.300646332233992286120383141678757965564727783203125
7257,0.0000144151980580731855292660,0.036859344312555727275973252857623289,-3.300646115489136445120266216690652072429656982421875
7258,0.0000144231925653925037585777,0.036859352307063046594202564557623289,-3.300645898596877625408296808018349111080169677734375
7259,0.0000144311925129371474012497,0.036859360307010591237845236557623289,-3.3006456815570714979912736453115940093994140625
7260,0.0000144391979060327724405378,0.036859368312403686862884524657623289,-3.300645464369573733875995458220131695270538330078125
7261,0.0000144472087500129994134233,0.036859376323247667089857410157623289,-3.30064524703424044815847082645632326602935791015625
7262,0.0000144552250502190498433469,0.036859384339547873140287333757623289,-3.30064502955092553548865907941944897174835205078125
7263,0.0000144632468119978125895273,0.036859392361309651903033514157623289,-3.300644811919485110962568796821869909763336181640625
7264,0.0000144712740407039153819625,0.036859400388538358005825949357623289,-3.3006445941397739574085790081880986690521240234375
7265,0.0000144793067416992612012585,0.036859408421239353351645245357623289,-3.30064437621164596947664904291741549968719482421875
7266,0.0000144873449203519837749586,0.036859416459418006074218945457623289,-3.300644158134956374084367780596949160099029541015625
7267,0.0000144953885820385952568259,0.036859424503079692685700812757623289,-3.300643939909558621792484700563363730907440185546875
7268,0.0000145034377321424852698531,0.036859432552229796575713839957623289,-3.300643721535307495429378832341171801090240478515625
7269,0.0000145114923760530135323375,0.036859440606873707103976324357623289,-3.300643503012056445555799655267037451267242431640625
7270,0.0000145195525191676938263531,0.036859448667016821784270339957623289,-3.30064328433965936682170649874024093151092529296875
7271,0.0000145276181668909212106994,0.036859456732664545011654686257623289,-3.30064306551796970978784884209744632244110107421875
7272,0.0000145356893246348003793126,0.036859464803822288890823299457623289,-3.30064284654684048092576631461270153522491455078125
7273,0.0000145437659978179125096690,0.036859472880495472002953655857623289,-3.300642627426125130796208395622670650482177734375
7274,0.0000145518481918660664717985,0.036859480962689520156915785357623289,-3.3006424081556762217815048643387854099273681640625
7275,0.0000145599359122120576605789,0.036859489050409866148104565757623289,-3.300642188735346760353195350035093724727630615234375
7276,0.0000145680291642971912362311,0.036859497143661951281680217957623289,-3.300641969164989308893609631923027336597442626953125
7277,0.0000145761279535688742208698,0.036859505242451222964664856657623289,-3.300641749444455541606657789088785648345947265625
7278,0.0000145842322854816359173892,0.036859513346783135726361376057623289,-3.3006415295735980208746696007438004016876220703125
7279,0.0000145923421654977427959515,0.036859521456663151833239938357623289,-3.30064130955226886499076499603688716888427734375
7280,0.0000146004575990870617942228,0.036859529572096741152238209657623289,-3.300641089380319304069644203991629183292388916015625
7281,0.0000146085785917256062202831,0.036859537693089379696664269957623289,-3.300640869057601012315217303694225847721099853515625
7282,0.0000146167051488973622050237,0.036859545819646551452649010557623289,-3.30064064858396566393139437423087656497955322265625
7283,0.0000146248372760944417233194,0.036859553951773748532167306257623289,-3.3006404279592640449436657945625483989715576171875
7284,0.0000146329749788150441258535,0.036859562089476469134569840357623289,-3.300640207183346941377521943650208413600921630859375
7285,0.0000146411182625649071583657,0.036859570232760218997602352557623289,-3.30063998625606558334766305051743984222412109375
7286,0.0000146492671328569463670853,0.036859578381630511036811072157623289,-3.300639765177269868701159793999977409839630126953125
7287,0.0000146574215952123300011641,0.036859586536092866420445150957623289,-3.30063954394681058346350255305878818035125732421875
7288,0.0000146655816551594991412625,0.036859594696152813589585249357623289,-3.30063932256453806957097185659222304821014404296875
7289,0.0000146737473182327948309251,0.036859602861815886885274911957623289,-3.300639101030301336692218683310784399509429931640625
7290,0.0000146819185899750444899782,0.036859611033087629134933965057623289,-3.30063887934395072676352356211282312870025634765625
7291,0.0000146900954759371532101634,0.036859619209973591243654150257623289,-3.300638657505336137631957171834073960781097412109375
7292,0.0000146982779816763383890368,0.036859627392479330428833023657623289,-3.300638435514306134876960641122423112392425537109375
7293,0.0000147064661127573833313187,0.036859635580610411473775305557623289,-3.300638213370710172256394798750989139080047607421875
7294,0.0000147146598747527155320582,0.036859643774372406805976045057623289,-3.300637991074397259438910623430274426937103271484375
7295,0.0000147228592732424361155128,0.036859651973770896526559499657623289,-3.30063776862521596200394924380816519260406494140625
7296,0.0000147310643138138966725925,0.036859660178811467987116579357623289,-3.300637546023015289620161638595163822174072265625
7297,0.0000147392750020618515604549,0.036859668389499715942004441757623289,-3.300637323267642475599359386251308023929595947265625
7298,0.0000147474913435886779427111,0.036859676605841242768386697957623289,-3.300637100358946529610193465487100183963775634765625
7299,0.0000147557133440042702741109,0.036859684827841658360718097757623289,-3.30063687729677557314289515488781034946441650390625
7300,0.0000147639410089256278089398,0.036859693055506579718252926657623289,-3.300636654080976395420066182850860059261322021484375
7301,0.0000147721743439777390863160,0.036859701288841631829530302857623289,-3.30063643071139711793193782796151936054229736328125
7302,0.0000147804133547930668153424,0.036859709527852447157259329257623289,-3.30063620718788452990111181861720979213714599609375
7303,0.0000147886580470114885134713,0.036859717772544665578957458157623289,-3.300635983510286308728609583340585231781005859375
7304,0.0000147969084262804940069887,0.036859726022923934584450975557623289,-3.300635759678449243637032850529067218303680419921875
7305,0.0000148051644982554369199954,0.036859734278995909527363982257623289,-3.30063553569222012384898334858007729053497314453125
7306,0.0000148134262685990206236324,0.036859742540766253111067619257623289,-3.30063531155144485040864310576580464839935302734375
7307,0.0000148216937429813565414547,0.036859750808240635446985441557623289,-3.300635087255969768449404000421054661273956298828125
7308,0.0000148299669270799713992553,0.036859759081424734061843242157623289,-3.30063486280564166719386776094324886798858642578125
7309,0.0000148382458265809300426881,0.036859767360324235020486674957623289,-3.3006346382003055595077967154793441295623779296875
7310,0.0000148465304471772415474820,0.036859775644944831331991468857623289,-3.300634413439807790524582742364145815372467041015625
7311,0.0000148548207945698601498843,0.036859783935292223950593871157623289,-3.300634188523992929020778319681994616985321044921875
7312,0.0000148631168744673166063697,0.036859792231372121407050356557623289,-3.300633963452707320129775325767695903778076171875
7313,0.0000148714186925857388012263,0.036859800533190239829245213157623289,-3.30063373822579553262812623870559036731719970703125
7314,0.0000148797262546488869960595,0.036859808840752302977440046357623289,-3.30063351284310169120317368651740252971649169921875
7315,0.0000148880395663884300859672,0.036859817154064042520529954057623289,-3.30063328730447125280988984741270542144775390625
7316,0.0000148963586335440729827200,0.036859825473131198163426706857623289,-3.300633061609748342135617349413223564624786376953125
7317,0.0000149046834618628359572957,0.036859833797959516926401282557623289,-3.300632835758777527956908670603297650814056396484375
7318,0.0000149130140570986237644122,0.036859842128554752714208399057623289,-3.300632609751402046782686738879419863224029541015625
